# The following lines are creating the individual reviews for several products in the catalog with settings at the design level,,,,,,,
# Cajamara Bike,,,,,,,
Reviews,/etc/commerce/products/geometrixx-outdoors/eq/eqsm/eqsmcj/jcr:content/reviews.social.json,,,,,,
aaron.mcdonald@mailinator.com,0,This is a great bike,Overall;4;Price;2,,,,
ashley.thompson@spambob.com,1,Reply,"Sounds like so much fun! I'm a SCUBA diver myself, so I can't help but tell you that you've got to check out Electric Beach while you're there amazing place.",,,,
aaron.mcdonald@mailinator.com,0,Surfs up! I love November!,"Welcome to my surfing community, where the water is always warm and okay. I burned myself out on the whole creative writing gig with the community about page. I love surfing as much as anything else on this planet, and I look forward to sharing my adventures with you. If you haven't ever surfed, get on a board. All of you floating around out there in the communities who are down to ski, snowboard, skateboard, or longboard should definitely catch a wave any chance you can get. The transition isn't that difficult as long as you have the core/balance that it takes to carve the side of a mountain at a decently high speed.",iStock_000018355964Small.jpg,"Why do I love November? I'll tell you why: the North Shore. This is when Oahu becomes the premier surf spot in the world. The waves don't get better than the stretch of beaches (about 7 miles) on the North Shore in November and usually through February, but November through December is definitely prime. Santa got it wrong by posting up in the North Pole.","Anyway, I booked my ticket to leave right after Christmas. Can't wait!",
aaron.mcdonald@mailinator.com,1,Reply,P.S. What do you think of my new Pipeline shorts?,iStock_000012787633Small.jpg,,,
rebekah.larsen@trashymail.com,1,Reply,"Nice shorts! Okay this may be a dumb question, but where is the North Shore?",,,,
james.devore@spambob.com,1,Reply,"There are no stupid questions in the community! Here is a map of the North Shore. From end-to-end, the North Shore is considered one of the best places on the planet to surf. It's a really beautiful area to visit if you've never been.",,,,
Journal,/content/geometrixx-outdoors/en/community/hiking/blog/jcr:content/par/journal.social.json,,,,,,
rebekah.larsen@trashymail.com,0,Best GPS for hiking?,"I want to buy my husband a GPS navigator as a gift. He is an avid hiker and is always talking about how great it would be to have one. I don't know a lot about the technology or options available out there, and I am hoping for a little advice backed by experience.",,,,
andrew.schaeffer@trashymail.com,0,Enjoying the redwoods,"I remember visiting the redwood forests in Northern California as a kid with my family, but I got the sudden urge to go back and see them for myself, the way I want to see them hiking!",iStock_000014804090Small.jpg,"I have got to say, if you haven't ever done this before, you need to make the trip. The trees are incredible. They make you feel almost like you're on a different planet. I decided that if I went I wanted to see the granddaddy of them all the Hyperion. This is the tallest tree in the world, and stands at 379'. It's quite a hike. I think it ended up being about 16 miles round trip, so it ends up being a camping hike unless you're an animal.","Anyway, I've stood at the base of the Empire State Building and the Sears Tower, and nothing compares to standing next to this tree.",
ashley.thompson@spambob.com,1,Reply,Andrew I'm jealous! I have always wanted to do that since they discovered the tree in 2006. You are my motivation! I will try to do that next summer.,iStock_000008274917Small.jpg,,,
james.devore@spambob.com,1,Reply,"Good for you, man. How strenuous is the hike?",,,,
andrew.schaeffer@trashymail.com,1,Reply,"It's not that bad, if you are used to hiking with an overnight pack on your back. I actually like the feel of carrying weight on my back for some reason (even with biking, too .I know I'm strange) so I didn't have any problems. It never got too steep to ruin the experience, that's for sure. Plus, the scenery along the way is incredible so you've got plenty of distractions.",iStock_000014804091Small.jpg,,,
weston.mccall@dodgit.com,0,I finally gave in and got poles.,"For anyone out there who may know me and has even hiked with me, you will know that I am what most people would consider to be a minimalist hiker. Running shoes, basketball shorts, and a t-shirt are about all I need to get by. However, if you know me that well you will also know that I have had a small knee issue lately, especially when it comes to long stretches of downhill trail.",iStock_000013521207Small.jpg,"I have believed, and always will believe that the best way to enjoy nature is without all the expensive gear and latest hiking ""technology."" We didn't need it before it existed, and we certainly don't need it now. That said, when my knees started causing problems, I opted for a nice, sturdy hiking stick off the side of my favorite local trail. However, my wife decided that she would still buy me a set of hiking poles, and insisted that I try them at least once.","Okay. So. Maybe the technology guys are on to something. After one eight-mile hike with the Longirod Trek hiking poles, my knees felt 10 years younger. I'm still a minimalist, but I think there is room for one exception.",
james.devore@spambob.com,1,Reply,"Weston, good call on giving in to your wife and using poles. I had a similar experience a few years ago, and now I don't go on a hike without them. Sometimes I will just have them with me and not actually use them, but they are always good to have around. It sounds like you aren't one to hike with a daypack, but I have a pack with a place to strap my poles on the outside, so it's not an inconvenience at all.",iStock_000010408398Small.jpg,,,
ryan.palmer@spambob.com,1,Reply,"Weston, I did s lot of research on this. For those who would like to know, a very exhaustive study found that hiking (or trekking) poles reduce stress on lower joints by as much as 25%, help extend muscle endurance, and decrease soreness the next day. Needless to say, I never hike without mine.",iStock_000016981909Small.jpg,,,
felicia.carter@trashymail.com,0,Yellowstone in the fall,"My family and I just returned from a trip up to Yellowstone National Park. A family that hikes together stays together _ All our kids are grown now, so we can do some of the more strenuous hikes. We decided to take on Sepulcher Mountain, an 11-mile, all-day hike with a 9,600' summit. This was my first time on this trail, and I can't even begin to tell you how beautiful it was.",iStock_000011800026Small.jpg,"We definitely chose to go at the right time of year. The leaves are absolutely incredible, and the fire season is far enough behind us that the air up there is crisp and clear as can be. Has anyone else hiked Sepulcher? If you are interested or have any questions about the hike, I would be happy to chat with you. One thing to consider: this is a_cold_hike.",,
emily.andrews@mailinator.com,1,Reply,"Sounds like fun! I can usually handle cold hikes, and I am getting better about layering so I have everything I need, but I'm not packing too much on my back at the same time. Is it windy, too? Or just cold?",,,,
josh.bradley@pookmail.com,0,Gearing up for my Kili hike.,"Hey everyone, my name is Josh and this is my first post in the hiking community. I just wanted to first say thanks to Jason for organizing this community, and that I also could not agree more with what you said about how friendly hikers are, in general. That, too, is one of the reasons I enjoy hitting the trail as often as I do.",iStock_000004737970Small.jpg,"Anyway, for the past year I have been planning and organizing my first trip to Africa, where I will be hiking Mt. Kili in Tanzania. I've gotta say, I kind of didn't know what I was getting myself into! Even though we (I am taking my son) will be renting a decent amount of equipment from our guide company like our tent, sleeping bags, hiking poles, and cookware, it is still amazing how much we have to bring. I'm a little worried about making it all fit with all the bag restrictions.","Anyway, we leave in a little over a month, and I don't want this to become a ""bad stress"" type of thing, so if there is anyone out there who has some pretty good advice, I would be grateful. Thanks.",
donna.billups@pookmail.com,1,Reply,"Josh, I'm glad to hear you and your son are taking on Mt. Kilimanjaro. I have actually summited twice and I hope to make it back again in the next few years. The biggest piece of advice I can offer to you is to NOT cut back on essentials because you think you are taking too much. Even if you have to pay extra baggage fees, it is well worth the $20. It is far better to be over-prepared. Talk to your guide company the day before you set out. If they tell you that you brought too much, just about every hotel out there will store your stuff for a minimal fee while you're on the mountain. Did your guide company provide you with a packing list?",iStock_000014674004Small.jpg,,,
josh.bradley@pookmail.com,1,Reply,"Thanks for the reply, Don. That is good advice. Yes, I have a comprehensive list of items to bring. They even have ""comfort food"" on the list. Ha ha.",iStock_000021716747Small.jpg,,,
donna.billups@pookmail.com,1,Reply,"Josh, don't underestimate the value of comfort food. When you reach day four and you're cold and tired and maybe what they cook doesn't exactly sit well with you, having that candy bar or snack or whatever you bring along with you can be the best thing that ever happened to you.",,,,
jason.werner@dodgit.com,0,Thanks for dropping by the hiking community.,"I'm glad you decided to stop by and see how things are going in the hiking community. I organized this community knowing that it would be a great place for fellow hikers to gather and discuss anything and everything related to one of the greatest outdoor past times ever. The more people contribute, the more successful this community will be, so don't be shy.",,"One of my favorite aspects of hiking goes beyond even the most breathtaking views of nature that I have come across over 30 years on the trail. I am, of course, speaking about how great all of you out there are to be around. It is very rare to find an activity or hobby in life (especially a sport) where it seems that just about every participant is just as nice and welcoming as the last. Whether we exchange a simple ""hello"" or ""good morning,"" or we chat about the trail and share some personal knowledge, I am always happy to come across a fellow hiker enjoying his or her day.","So, like I said, don't be shy. We're all excited to hear from you!",
felicia.carter@trashymail.com,1,Reply,Thanks Jason! I look forward to visiting the community often.,,,,
ryan.palmer@spambob.com,1,Reply,"Jason, you're the man. Don't forget we're on for a 10-mile this weekend.",,,,
Journal,/content/geometrixx-outdoors/en/community/winter-sports/blog/jcr:content/par/journal.social.json,,,,,,
boyd.larsen@dodgit.com,0,A skier makes the switch,"Call me traditional. Call me old school. I've been a skier all my life, and proud of it. However, I_finallydecided that this is the year I make the switch. I've never strapped into a snowboard, but I'm going to give it a shot.",iStock_000017848775Small.jpg,"I think it's a good thing that I have waited so long. Now that I have had an outside perspective of snowboarders, watching them on the mountain while I'm on my skis, I think that I will be better off. For instance, I won't just stop in the middle of the run and plant my butt in the snow, because I already know that oncoming skiers get really, really frustrated when that happens!","I am incredibly curious to see how it will be having my feet basically locked together_a new experience, indeed. Who else out there was a skier first who then took up snowboarding?",
donna.billups@pookmail.com,1,Reply,"Boyd, if you're anything like me, you have nothing to worry about. Sure, you're going to fall a few times (maybe more than a few times) but if you're comfortable on the snow, and you're an experienced skier, you should pick it up pretty quickly.",,,,
andrew.schaeffer@trashymail.com,1,Reply,"Don't crash! Really though, you have nothing to worry about. Remember how when you started skiing you most likely had someone connect your skis together so you could plow down the mountain and learn how to stop? You just need to first learn how to use your heels to stop on your board (this is where you will probably fall over a few times) and then everything else will come naturally.",,,,
weston.mccall@dodgit.com,1,Reply,"Are you buying a snowboard or just renting for the first few times? If you are looking to buy, I would suggest checking out the Whistler Snow snowboard. It's a fantastic board at a great price, and a good option for ""beginners.""",,"Almost all the ski resorts in Utah are scheduled to open early this year due to significant snowpack before Thanksgiving, but with early snow comes moderate to considerable avalanche warnings. Jason is putting together an avalanche safety and first aid/CPR review. I would strongly suggest to everyone over here in winter sports connect with Jason for more info.",,
jason.werner@dodgit.com,0,Avalanche season is upon us,"As we gear up for the winter season, and it looks like it will be a good one, remember that safety is always priority #1. Wherever you decide to go, be sure to check with local officials first to see if there are any avalanche warnings in effect.",,"Almost all the ski resorts in Utah are scheduled to open early this year due to significant snowpack before Thanksgiving, but with early snow comes moderate to considerable avalanche warnings. Jason is putting together an avalanche safety and first aid/CPR review. I would strongly suggest to everyone over here in winter sports connect with Jason for more info.",,
rebekah.larsen@trashymail.com,1,Reply,What a great idea. Thanks for putting this together. I think everyone in the community will benefit from your advice.,,,,
aaron.mcdonald@mailinator.com,1,Reply,Good looking out. We all need to be aware when it comes to avalanches.,iStock_000005331672Small.jpg,,,
josh.bradley@pookmail.com,0,Welcome to the winter sports community (and lets talk snowshoes)!,"This is the inaugural journal entry for the winter sports community. I hope that every one of you finds exactly what you're looking for, and if you don't, we'll work hard to make sure you do.",iStock_000019367607Small.jpg,"To begin, I would like to get the conversation started on snowshoeing. Compared to other winter sports, snowshoeing isn't exactly popular, but I'm here to change that! I'm confident that most of you would love breaking through fresh powder on a sunny weekend morning if you just give it a shot.",My son and I are making our own snowshoes this year. It's a great activity and I've spent many years refining my formula for the perfect snowshoe. I'm even going to host a Snowshoeing: 101 class if anyone is interested. Check the calendar for more details.,"Anyway, now you know a little bit more about me. I can't wait to see what this community becomes._"
jason.werner@dodgit.com,1,Reply,"Josh, thanks for setting up the winter sports community! Also, thanks for letting people know about the hiking community calendar. I'm sure my kids and I will be interested in your class and maybe even making some snowshoes.",,,,
josh.bradley@pookmail.com,1,Reply,That sounds great. Just let me know what you decide.,,,,
# The following lines are creating the qna component and the associated content for the Community Groups in Outdoors,,,,,,,
QnA,/content/geometrixx-outdoors/en/community/running/questions/jcr:content/par/qnaforum.social.json,,,,,,
donna.billups@pookmail.com,0,The Super Bowl of surfing,"Aaron thanks a ton for creating this community. I was thinking about doing the same, but then I thought that we wouldn't get the numbers. I look forward to many great discussions with you and anyone else who is passionate about surfing.",,"I would be jealous of your trip out to Oahu, but I've got my own vacation lined up. In fact, I'm packing right now to go hang out and watch the pros at the Triple Crown. I'll get some time in on the waves, too, but I love to watch the best in the world tear it up. It's amazing what they can do. It's an art.","So, I'll be in Hawaii for three weeks. In addition to the popular spots like Sunset Beach and Waimea, I also plan on hitting up the Banzai Pipeline. I have been hesitant in years past because it is a rather dangerous spot, but I'm feeling pretty confident this year.",Ha ha. Kidding. I'm not going to get myself killed. I'll take pics of the pipeline but that's it. Please let me know how your trip goes and I will be sure to post some pictures when I get back!
ashley.thompson@spambob.com,1,Reply,"Sounds like so much fun! I'm a SCUBA diver myself, so I can't help but tell you that you've got to check out Electric Beach while you're there amazing place.",,,,
aaron.mcdonald@mailinator.com,0,Surfs up! I love November!,"Welcome to my surfing community, where the water is always warm and okay. I burned myself out on the whole creative writing gig with the community about page. I love surfing as much as anything else on this planet, and I look forward to sharing my adventures with you. If you haven't ever surfed, get on a board. All of you floating around out there in the communities who are down to ski, snowboard, skateboard, or longboard should definitely catch a wave any chance you can get. The transition isn't that difficult as long as you have the core/balance that it takes to carve the side of a mountain at a decently high speed.",iStock_000018355964Small.jpg,"Why do I love November? I'll tell you why: the North Shore. This is when Oahu becomes the premier surf spot in the world. The waves don't get better than the stretch of beaches (about 7 miles) on the North Shore in November and usually through February, but November through December is definitely prime. Santa got it wrong by posting up in the North Pole.","Anyway, I booked my ticket to leave right after Christmas. Can't wait!",
aaron.mcdonald@mailinator.com,1,Reply,P.S. What do you think of my new Pipeline shorts?,iStock_000012787633Small.jpg,,,
rebekah.larsen@trashymail.com,1,Reply,"Nice shorts! Okay this may be a dumb question, but where is the North Shore?",,,,
james.devore@spambob.com,1,Reply,"There are no stupid questions in the community! Here is a map of the North Shore. From end-to-end, the North Shore is considered one of the best places on the planet to surf. It's a really beautiful area to visit if you've never been.",,,,
QnA,/content/geometrixx-outdoors/en/support/jcr:content/par/forum.social.json,,,,,,
aaron.mcdonald@mailinator.com,0,Slopeside Jacket,"Is there a waterproof rating for the Slopeside jacket, and are the seams taped?",,,,
jason.werner@dodgit.com,1,Reply,"Aaron, I was in the same boat as you when looking at this jacket. I ended up deciding to just buy the jacket and hope that it came with all the info I needed to make an educated decision and either keep it or send it back for something else. This is what the Slopeside gives you: -Guaranteed waterproof to 10,000 mm -Guaranteed breathability to 10,000 g/m2 -Critically taped 13mm seams Now that's a nice jacket. Needless to say, I kept mine.",iStock_000018314658Small_edit.jpg,,,
weston.mccall@dodgit.com,1,Reply,"I got last season's version of this jacket and took it up the mountain at least 60 times. If this one is anything like the last one, you will be happy with the waterproof rating. I had zero problems with it, even when I got stuck on the lift one time and was sitting/leaning on it for half an hour straight in a snowstorm. That's about all you need.",,,,
aaron.mcdonald@mailinator.com,2,Answer,,,,,
james.devore@spambob.com,1,Reply,"Sounds like you're going to hear nothing but greatness about this jacket. I will give the Slopeside my own personal waterproof rating of _built like a brick house.' I have taken this everywhere from snowboarding to hiking in a downpour to sitting in the rain at an outdoor concert. Not only is it completely waterproof, but also I never get too hot or clammy because it ventilates so well.",,,,
ryan.palmer@spambob.com,1,Reply,I'm happy to hear all of you have great things to say about your jackets because mine was a huge disappointment. The seams leak like crazy. I'm so happy because now I know I got a dud_definitely using my warranty and sending mine back for a replacement.,,,,
emily.andrews@mailinator.com,0,Blackcomb Gloves,Do the Blackcomb gloves have a pocket for hand warmers?,,,,
boyd.larsen@dodgit.com,1,Reply,Nope. You need to spend about $100 to get a hand warmer pouch.,,,,
aaron.mcdonald@mailinator.com,1,Reply,You can just shove the hand warmer in the glove without the pocket!,,,,
felicia.carter@trashymail.com,1,Reply,"These gloves do not have hand warmers, but I have found with them that you don't really need the warmers, and I consider myself one to get cold pretty easily, especially in my fingers and toes. The gloves are completely waterproof and have a great drawstring that helps to keep snow out and your body heat out.",,,,
emily.andrews@mailinator.com,2,Answer,,,,,
jason.werner@dodgit.com,1,Reply,"If you don't want to spend the extra money for gloves with a warmer pouch, I would suggest taking a pair of one-size-fits-all-liners (if you don't already have some, they cost $2 just about anywhere) and wearing them under your gloves. This way, you can slide the hand warmer between the gloves and not risk irritating your hands. The only drawback is, of course, if you need to grip anything like ski poles the warmers will get in the way. Good luck!",,,,
weston.mccall@dodgit.com,0,Lagos mini longboard,Is the Lagos mini longboard surfboard epoxy or fiberglass?,,,,
ashley.thompson@spambob.com,1,Reply,The Lagos is made of epoxy and does not contain any fiberglass.,,,,
aaron.mcdonald@mailinator.com,1,Reply,"The Lagos is an all-epoxy, super light board. Thatês a good question that I think a lot of people overlook when shopping around for their first board, so good looking out. In addition to the Lagos being a lot lighter than a glass board, it is also way stronger which is an important consideration if you plan on being bad for a while (kidding). Overall, I recommend epoxy. Itês more buoyant and if you are one to care about the environment, epoxy decomposes a lot faster than traditional glass. My friend has a GoPro and got this awesome picture of me on my board (itês epoxy).",iStock_000008387990Small_edit.jpg,,,
weston.mccall@dodgit.com,2,Answer,,,,,
donna.billups@pookmail.com,1,Reply,"You may also want to check out NexGen. It's like epoxy, but crazy light without any stiffness.",,,,
aaron.mcdonald@mailinator.com,1,Reply,Donna is right about NexGen as long as you are okay shelling out big $$$.,,,,
emily.andrews@mailinator.com,0,m2121 pedals,"I would be interested in buying the M2121 pedals, but I need to know what type of cleats they pair with first. Any help?",,,,
josh.bradley@pookmail.com,1,Reply,"The M2121 pedals take a standard MTB cleat. Fortunately, you don't even have to worry about any of that. The pedals are actually packaged with the cleats! All you need to do is buy these pedals and then some MTB compatible shoes. Sometimes, the shoes will come with the cleats as well, depending on the brand. This is handy because you will wear the cleats out. I have the M2121 and this is a picture of my setup.",iStock_000010857602Small.jpg,,,
emily.andrews@mailinator.com,2,Answer,,,,,
andrew.schaeffer@trashymail.com,0,Longirod Trek hiking poles,"I am having trouble with my Longirod Trek hiking poles. I tighten the extension locks as tight as I can, but they still loosen up after only an hour of use. Is there a trick to this that I need to know about? Is this a defect that is covered by my warranty?",,,,
jason.werner@dodgit.com,1,Reply,"I can't really tell with the picture, so you'll have to tell me if the pole extensions have a twist and lock or a lever clamp.",,,,
andrew.schaeffer@trashymail.com,1,Reply,They twist and lock to tighten at two different points on the telescope.,,,,
jason.werner@dodgit.com,1,Reply,"In that case, you may have just bought a pair of poles that can't do what you expect them to, which is to stay tight for an entire hike. The twist and lock poles are kind of an outdated technology as far as poles are concerned. The threads inside the locking mechanism are just asking to get worn out or stripped every time you make an adjustment. It's a catch 22. If you don't tighten the poles tight enough, they don't stay at the height they are supposed to. If you tighten the poles too tight, every time you do the threads will become less effective. I would recommend finding a pair of poles that have the FlickLock system. You simply pull a lever out from the pole to adjust, and then clamp it back down to tighten, much like the quick-release lever on bicycle tires and seats.",,,,
andrew.schaeffer@trashymail.com,2,Answer,,,,,
aaron.mcdonald@mailinator.com,1,Reply,"I agree with Jason on this one, except that there are twist and lock poles out there that actually do work and last a long time. They are called $250 poles. But honestly, if you are going to spend the money, get the FlickLock.",,,,
emily.andrews@mailinator.com,1,Reply,"Andrew, we are sorry that you are having trouble with your Longirod Trek poles. The locking mechanism is covered by your warranty. You can either receive a full refund or get replacement poles if yours are defective. We have already emailed you detailed information about getting this issue resolved at your convenience.",,,,
weston.mccall@dodgit.com,1,Reply,"In addition to FlickLock, look into poles with the SLS system. This type of extension has an expander/screw combination that you could lean on with your full body weight, and it's not going to go anywhere. I've been using poles with SLS for a few years now for both summer and winter hiking (my buddy took this picture of me while we were out last time) and I have had zero complaints.",iStock_000019572344Small.jpg,,,
rebekah.larsen@trashymail.com,0,Aqua Force GPS,Does anyone know if the Aqua Force GPS monitor can log multiple runs?,,,,
josh.bradley@pookmail.com,1,Reply,"Yes. The Aqua Force is capable of storing four runs at a time. Your runs logged will detail the time of the run, distance traveled, and elevation gained or lost. It's a pretty handy little function that I use all the time.",,,,
rebekah.larsen@trashymail.com,2,Answer,,,,,
felicia.carter@trashymail.com,0,Pufferfish fins,"I would like to know the materials used in the Pufferfish fins. Unfortunately, I am allergic to silicone and need to make sure the skirt and strap around the ankle won't be a problem for me.",,,,
emily.andrews@mailinator.com,1,Reply,"The Pufferfish fins do use silicone, so if you have a silicone allergy then we recommend not purchasing this product. We currently do not have a silicone free fin set, but your question has been forwarded to our procurement department so that we can hopefully offer you an alternative in the future.",,,,
josh.bradley@pookmail.com,1,Reply,"One of my kids has a silicone allergy, so fortunately for you I have already done the research on this! If you are out there looking for snorkeling fins, you won't find much in the silicone free department. However, if you look around for SCUBA fins, you will find a pretty decent selection. The SCUBA fins will offer a heel strap that clicks to tighten, and is made entirely of plastic. The only drawback: you will need to wear neoprene dive boots. They are quite comfy and keep your feet warm, but it is another expense.",iStock_000017623596Small.jpg,,,
felicia.carter@trashymail.com,2,Answer,,,,,
felicia.carter@trashymail.com,1,Reply,"Josh, thanks for the reply. I will definitely look into getting SCUBA fins. I've already accepted the fact that I will have to pay extra on a few things here and there because of my allergy, and this option doesn't sound unreasonable at all. I'm wondering if I can just buy the booties and wear them with silicone snorkeling fins since my skin wouldn't come in contact with the fins at all. Maybe that would save me some money_..",,,,
josh.bradley@pookmail.com,1,Reply,"Felicia, unfortunately that will not work. Snorkeling fins are generally too narrow around the ball of your foot to allow for a bootie. It would be pretty uncomfortable if it were even possible, in my opinion.",,,,
weston.mccall@dodgit.com,0,Whistler Snowboard,"If I buy the Whistler Snowboard, can I switch out the bindings or am I stuck with the ones it comes with?",,,,
aaron.mcdonald@mailinator.com,1,Reply,"The Whistler is compatible with just about any binding setup out there, with the exception of Burton. If you get the Whistler, you will have four screw holes to attach the baseplate to, which is almost universal (Burton only has three holes).",,,,
weston.mccall@dodgit.com,2,Answer,,,,,
ryan.palmer@spambob.com,1,Reply,I changed out the bindings when I got the Whistler because I don't like the straps (they bother my ankles). I had no issues attaching my step bindings.,,,,
ashley.thompson@spambob.com,0,Sequoia helmet,I would like to know if there is an impact rating for the Sequoia helmet. Does anyone know where I can find this info?,,,,
ryan.palmer@spambob.com,1,Reply,"I bought this helmet, and on the packaging it reads, _The Sequoia is made of a fully reinforced, singular structure that disperses impact across multiple nerves between the vents for maximum protection.Ó It doesn't say anything specific about an impact rating, like a numerical value, but I hope that helps.",,,,
aaron.mcdonald@mailinator.com,1,Reply,"Our helmets are put through rigorous impact tests to ensure that all our products meet the most stringent safety standards. To test our helmets, we drop each one from a minimum of 7'_so that it reaches at least 20 ft./sec_and measure the results as per safety regulations published by the U.S. Consumer Product Safety Commission Requirements for Bicycle Helmets. Every helmet, including the Sequoia, meets or exceeds the Commission's pass/fail test for impact, as well as chinstrap safety and peripheral vision testing. We hope this information helps.",,,,
ashley.thompson@spambob.com,2,Answer,,,,,
ashley.thompson@spambob.com,0,Warranty issue,"What do I do if I need to use my warranty, but I can't find my documentation anywhere?",,,,
aaron.mcdonald@mailinator.com,1,Reply,"If you misplaced or threw away your warranty information, simply contact us and tell us what product you need warranty info for as well as your purchase date. We'll take care of the rest! Email: info@geometrixx.com Phone: 801-555-1081",,,,
ashley.thompson@spambob.com,2,Answer,,,,,
josh.bradley@pookmail.com,1,Reply,"I had to contact Geometrixx to obtain warranty information for a water bottle. I opted to email instead of call, and I still had the information I needed, in hand, less than 24 hours later. You can't ask for better customer service.",,,,
donna.billups@pookmail.com,1,Reply,Merci pour toutes ces informations ! Cela m'est tres utile.,,,,
